Customer_ID,Recency,Frequency,Monetary,F_Score,M_Score,R_Score,RFM_Segment,Segment_Name
14417,387,1,524.65,1,2,2,212,Lost
14418,3,3,1937.25,2,4,5,524,New
14419,10,7,1254.64,3,4,5,534,Champions
14420,98,4,1639.17,2,4,3,324,Regular
14421,56,6,2469.37,3,4,4,434,Champions
14422,0,19,10271.52,4,5,5,545,Champions
14423,217,3,916.6099999999999,2,3,2,223,Regular
14424,17,1,322.08,1,2,5,512,New
14425,434,3,661.39,2,3,1,123,Regular
14426,23,17,11727.94,4,5,4,445,Champions
14427,49,4,1263.52,2,4,4,424,New
14428,6,5,1224.06,3,4,5,534,Champions
14429,403,1,516.28,1,2,2,212,Lost
14430,511,3,1220.9,2,4,1,124,Regular
14431,302,4,2614.2,2,4,2,224,Regular
14432,9,6,2248.5,3,4,5,534,Champions
14433,465,1,280.7,1,1,1,111,Lost
14434,21,6,1372.8,3,4,4,434,Champions
14435,501,1,90.42,1,1,1,111,Lost
14436,98,2,271.70000000000005,1,1,3,311,Regular
14437,365,5,873.34,3,3,2,233,At Risk
14438,305,1,131.9,1,1,2,211,Lost
14439,319,5,9443.04,3,5,2,235,At Risk
14440,7,13,5982.03,4,5,5,545,Champions
14441,0,11,4611.6900000000005,4,5,5,545,Champions
14442,204,7,5367.0199999999995,3,5,2,235,At Risk
14443,53,5,2082.97,3,4,4,434,Champions
14444,455,1,120.44,1,1,1,111,Lost
14445,455,1,221.65,1,1,1,111,Lost
14446,0,5,1195.48,3,3,5,533,Regular
14447,18,6,1711.73,3,4,5,534,Champions
14448,8,2,375.35,1,2,5,512,New
14449,18,8,2230.96,3,4,5,534,Champions
14450,180,7,1128.44,3,3,3,333,Regular
14451,59,12,3258.68,4,5,3,345,Regular
14452,10,4,658.95,2,3,5,523,New
14453,189,1,119.93,1,1,2,211,Lost
14454,375,5,977.3,3,3,2,233,At Risk
14455,431,4,617.72,2,3,1,123,Regular
14456,4,9,3014.32,4,5,5,545,Champions
14457,310,1,113.64,1,1,2,211,Lost
14458,380,1,219.26999999999998,1,1,2,211,Lost
14459,154,2,5375.74,1,5,3,315,Regular
14460,109,9,1093.5,4,3,3,343,Regular
14461,147,13,6676.52,4,5,3,345,Regular
14462,65,12,2237.81,4,4,3,344,Regular
14463,97,4,786.5699999999999,2,3,3,323,Regular
14464,567,2,111.0,1,1,1,111,Lost
14465,246,11,3925.85,4,5,2,245,At Risk
14466,28,13,4267.15,4,5,4,445,Champions
14467,17,12,2203.2400000000002,4,4,5,544,Champions
14468,733,1,204.24,1,1,1,111,Lost
14469,415,4,2093.46,2,4,1,124,Regular
14470,11,3,712.04,2,3,5,523,New
14471,590,2,400.95,1,2,1,112,Lost
14472,103,9,2118.72,4,4,3,344,Regular
14473,73,2,234.34000000000003,1,1,3,311,Regular
14474,45,2,1258.8899999999999,1,4,4,414,New
14475,71,4,1151.15,2,3,3,323,Regular
14476,256,1,193.0,1,1,2,211,Lost
14477,19,7,1969.6,3,4,4,434,Champions
14478,381,4,1276.66,2,4,2,224,Regular
14479,253,4,1124.71,2,3,2,223,Regular
14480,10,4,1299.52,2,4,5,524,New
14481,164,5,2284.69,3,4,3,334,Regular
14482,17,12,4306.72,4,5,5,545,Champions
14483,281,2,257.1,1,1,2,211,Lost
14484,49,4,1070.98,2,3,4,423,New
14485,38,1,162.8,1,1,4,411,New
14486,511,2,175.5,1,1,1,111,Lost
14487,26,7,1266.27,3,4,4,434,Champions
14488,67,1,1064.28,1,3,3,313,Regular
14489,206,4,1574.93,2,4,2,224,Regular
14490,405,2,1273.47,1,4,2,214,Regular
14491,174,2,340.93,1,2,3,312,Regular
14492,429,7,1921.91,3,4,1,134,At Risk
14493,6,10,5087.86,4,5,5,545,Champions
14494,25,3,401.46,2,2,4,422,New
14495,50,3,174.8,2,1,4,421,New
14496,311,7,2363.89,3,4,2,234,At Risk
14497,308,2,697.0600000000001,1,3,2,213,Regular
14498,42,10,3900.83,4,5,4,445,Champions
14499,25,7,2101.79,3,4,4,434,Champions
14500,87,3,356.85,2,2,3,322,Regular
14501,183,2,251.21,1,1,3,311,Regular
14502,19,11,2426.79,4,4,4,444,Champions
14503,2,6,3543.26,3,5,5,535,Champions
14504,46,4,673.26,2,3,4,423,New
14505,16,19,11873.08,4,5,5,545,Champions
14506,16,7,2960.25,3,5,5,535,Champions
14507,23,11,3216.7400000000002,4,5,4,445,Champions
14508,21,5,822.92,3,3,4,433,Regular
14509,533,1,110.95,1,1,1,111,Lost
14510,375,3,979.85,2,3,2,223,Regular
14511,10,5,1314.81,3,4,5,534,Champions
14512,187,7,1215.97,3,4,2,234,At Risk
14513,100,6,788.01,3,3,3,333,Regular
14514,60,9,4380.04,4,5,3,345,Regular
14515,17,12,3724.06,4,5,5,545,Champions
14516,515,1,151.17,1,1,1,111,Lost
14517,32,2,330.45,1,2,4,412,New
14518,63,1,174.37,1,1,3,311,Regular
14519,683,2,203.14,1,1,1,111,Lost
14520,1,2,270.6,1,1,5,511,New
14521,490,1,199.45000000000002,1,1,1,111,Lost
14522,23,8,1748.42,3,4,4,434,Champions
14523,107,1,241.09,1,1,3,311,Regular
14524,31,13,2909.86,4,5,4,445,Champions
14525,19,17,8018.59,4,5,4,445,Champions
14526,388,1,258.65,1,1,2,211,Lost
14527,2,121,27191.1,4,5,5,545,Champions
14528,36,1,364.21999999999997,1,2,4,412,New
14529,59,3,578.61,2,2,3,322,Regular
14530,25,16,6088.87,4,5,4,445,Champions
14531,479,1,376.34,1,2,1,112,Lost
14532,235,11,3845.78,4,5,2,245,At Risk
14533,24,11,3466.37,4,5,4,445,Champions
14534,2,26,6183.06,4,5,5,545,Champions
14535,59,9,5961.89,4,5,3,345,Regular
14536,259,1,170.95,1,1,2,211,Lost
14537,57,2,641.4,1,3,4,413,New
14538,64,5,1370.8400000000001,3,4,3,334,Regular
14539,15,2,537.48,1,2,5,512,New
14540,9,11,3709.64,4,5,5,545,Champions
14541,58,14,2491.38,4,4,4,444,Champions
14542,185,1,103.25,1,1,3,311,Regular
14543,28,39,14548.22,4,5,4,445,Champions
14544,23,3,2938.53,2,5,4,425,New
14545,673,1,349.25,1,2,1,112,Lost
14546,4,11,5184.84,4,5,5,545,Champions
14547,3,8,3974.75,3,5,5,535,Champions
14548,150,9,2541.29,4,4,3,344,Regular
14549,310,4,913.6,2,3,2,223,Regular
14550,10,4,1345.06,2,4,5,524,New
14551,17,7,878.09,3,3,5,533,Regular
14552,151,3,507.93,2,2,3,322,Regular
14553,18,9,1818.6,4,4,5,544,Champions
14554,9,4,2279.4900000000002,2,4,5,524,New
14555,56,6,2304.03,3,4,4,434,Champions
14556,595,3,815.69,2,3,1,123,Regular
14557,84,1,788.38,1,3,3,313,Regular
14558,653,3,655.5,2,3,1,123,Regular
14559,389,1,75.6,1,1,2,211,Lost
14560,6,44,6114.03,4,5,5,545,Champions
14561,75,3,1080.76,2,3,3,323,Regular
14562,3,26,6638.150000000001,4,5,5,545,Champions
14563,509,2,625.42,1,3,1,113,Regular
14564,434,2,2605.62,1,4,1,114,Regular
14565,95,5,3709.2200000000003,3,5,3,335,Regular
14566,110,4,4092.0,2,5,3,325,Regular
14567,56,2,1530.3600000000001,1,4,4,414,New
14568,434,1,919.7,1,3,1,113,Regular
14569,0,4,597.3299999999999,2,2,5,522,New
14570,280,3,512.4,2,2,2,222,Lost
14571,424,1,160.0,1,1,1,111,Lost
14572,2,11,5520.9800000000005,4,5,5,545,Champions
14573,179,13,2163.12,4,4,3,344,Regular
14574,732,1,143.70000000000002,1,1,1,111,Lost
14575,487,1,420.22,1,2,1,112,Lost
14576,371,1,35.400000000000006,1,1,2,211,Lost
14577,12,7,1364.15,3,4,5,534,Champions
14578,2,1,168.63,1,1,5,511,New
14579,431,1,105.56,1,1,1,111,Lost
14580,517,1,14.850000000000001,1,1,1,111,Lost
14581,16,2,409.65,1,2,5,512,New
14582,40,1,114.11,1,1,4,411,New
14583,5,8,1660.29,3,4,5,534,Champions
14584,168,8,1738.16,3,4,3,334,Regular
14585,49,5,1143.27,3,3,4,433,Regular
14586,276,1,237.36,1,1,2,211,Lost
14587,18,9,1580.29,4,4,5,544,Champions
14588,577,1,135.39,1,1,1,111,Lost
14589,371,1,39.75,1,1,2,211,Lost
14590,424,20,2993.37,4,5,1,145,At Risk
14591,14,4,1320.21,2,4,5,524,New
14592,34,3,557.94,2,2,4,422,New
14593,21,12,3658.0299999999997,4,5,4,445,Champions
14594,6,2,363.33,1,2,5,512,New
14595,19,8,2164.45,3,4,4,434,Champions
14596,626,1,222.22000000000003,1,1,1,111,Lost
14597,10,6,2184.63,3,4,5,534,Champions
14598,43,2,384.04,1,2,4,412,New
14599,389,2,457.89,1,2,2,212,Lost
14600,305,2,865.1700000000001,1,3,2,213,Regular
14601,10,1,213.96,1,1,5,511,New
14602,655,1,205.35999999999999,1,1,1,111,Lost
14603,274,1,660.0,1,3,2,213,Regular
14604,632,1,136.35999999999999,1,1,1,111,Lost
14605,373,4,920.71,2,3,2,223,Regular
14606,0,184,29648.75,4,5,5,545,Champions
14607,15,20,22575.13,4,5,5,545,Champions
14608,3,10,3342.94,4,5,5,545,Champions
14609,71,10,1486.2,4,4,3,344,Regular
14610,395,2,24.35,1,1,2,211,Lost
14611,443,2,604.3299999999999,1,3,1,113,Regular
14612,414,1,877.7,1,3,1,113,Regular
14613,679,1,76.32000000000001,1,1,1,111,Lost
14614,385,1,295.13,1,2,2,212,Lost
14615,393,5,951.76,3,3,2,233,At Risk
14616,242,5,527.78,3,2,2,232,Regular
14617,402,2,190.47000000000003,1,1,2,211,Lost
14618,8,7,1342.32,3,4,5,534,Champions
14619,245,2,1291.24,1,4,2,214,Regular
14620,205,2,412.78000000000003,1,2,2,212,Lost
14621,0,9,3000.57,4,5,5,545,Champions
14622,184,1,320.58000000000004,1,2,3,312,Regular
14623,31,10,2012.3,4,4,4,444,Champions
14624,56,6,814.07,3,3,4,433,Regular
14625,195,11,4497.88,4,5,2,245,At Risk
14626,23,11,5410.92,4,5,4,445,Champions
14627,378,1,462.75,1,2,2,212,Lost
14628,90,5,1998.0,3,4,3,334,Regular
14629,3,2,955.26,1,3,5,513,New
14630,483,1,338.65,1,2,1,112,Lost
14631,50,6,2025.69,3,4,4,434,Champions
14632,262,1,114.56,1,1,2,211,Lost
14633,265,1,344.90000000000003,1,2,2,212,Lost
14634,437,4,2124.46,2,4,1,124,Regular
14635,453,1,215.22,1,1,1,111,Lost
14636,35,2,609.85,1,3,4,413,New
14637,676,1,106.67999999999999,1,1,1,111,Lost
14638,50,1,443.6,1,2,4,412,New
14639,51,9,4978.96,4,5,4,445,Champions
14640,23,10,3649.36,4,5,4,445,Champions
14641,21,1,110.46,1,1,4,411,New
14642,58,1,96.12,1,1,4,411,New
14643,169,5,1679.89,3,4,3,334,Regular
14644,67,7,2247.72,3,4,3,334,Regular
14645,156,3,876.89,2,3,3,323,Regular
14646,1,145,526751.52,4,5,5,545,Champions
14647,200,2,506.04,1,2,2,212,Lost
14648,415,15,4463.39,4,5,1,145,At Risk
14649,4,9,3651.19,4,5,5,545,Champions
14650,588,1,62.5,1,1,1,111,Lost
14651,66,9,2025.52,4,4,3,344,Regular
14652,76,1,114.18,1,1,3,311,Regular
14653,0,11,3404.8,4,5,5,545,Champions
14654,737,1,246.86,1,1,1,111,Lost
14655,7,7,3878.51,3,5,5,535,Champions
14656,168,5,790.0,3,3,3,333,Regular
14657,17,6,1450.19,3,4,5,534,Champions
14658,4,2,247.15,1,1,5,511,New
14659,8,9,2529.93,4,4,5,544,Champions
14660,86,2,285.74,1,2,3,312,Regular
14661,26,1,107.95,1,1,4,411,New
14662,28,7,1376.43,3,4,4,434,Champions
14663,429,2,490.6,1,2,1,112,Lost
14664,19,2,636.24,1,3,4,413,New
14665,60,7,2749.65,3,4,3,334,Regular
14666,23,1,179.95,1,1,4,411,New
14667,10,54,20359.59,4,5,5,545,Champions
14668,444,1,111.63,1,1,1,111,Lost
14669,241,7,3216.78,3,5,2,235,At Risk
14670,279,3,583.33,2,2,2,222,Lost
14671,548,2,1127.45,1,3,1,113,Regular
14672,234,4,1113.14,2,3,2,223,Regular
14673,2,7,3037.32,3,5,5,535,Champions
14674,508,1,173.66,1,1,1,111,Lost
14675,15,2,1015.58,1,3,5,513,New
14676,30,12,8356.79,4,5,4,445,Champions
14677,592,1,184.91,1,1,1,111,Lost
14678,578,1,403.39,1,2,1,112,Lost
14679,381,3,1289.44,2,4,2,224,Regular
14680,24,58,55688.5,4,5,4,445,Champions
14681,70,6,875.1500000000001,3,3,3,333,Regular
14682,187,6,1514.81,3,4,2,234,At Risk
14683,587,1,146.56,1,1,1,111,Lost
14684,25,6,1430.03,3,4,4,434,Champions
14685,575,8,4536.64,3,5,1,135,At Risk
14686,413,5,852.53,3,3,1,133,At Risk
14687,106,3,1402.06,2,4,3,324,Regular
14688,7,28,7190.42,4,5,5,545,Champions
14689,208,1,112.8,1,1,2,211,Lost
14690,43,4,777.68,2,3,4,423,New
14691,30,5,2114.33,3,4,4,434,Champions
14692,136,12,1715.1399999999999,4,4,3,344,Regular
14693,264,7,1165.36,3,3,2,233,At Risk
14694,616,1,244.31,1,1,1,111,Lost
14695,518,3,1534.22,2,4,1,124,Regular
14696,3,8,2473.28,3,4,5,534,Champions
14697,217,2,188.60999999999999,1,1,2,211,Lost
14698,1,5,1217.27,3,4,5,534,Champions
14699,213,4,702.6,2,3,2,223,Regular
14700,31,5,3076.06,3,5,4,435,Champions
14701,10,15,4487.11,4,5,5,545,Champions
14702,0,29,6356.9800000000005,4,5,5,545,Champions
14703,14,1,318.17,1,2,5,512,New
14704,19,9,1720.58,4,4,4,444,Champions
14705,198,1,179.0,1,1,2,211,Lost
14706,618,1,367.54,1,2,1,112,Lost
14707,435,2,139.2,1,1,1,111,Lost
14708,2,5,1793.22,3,4,5,534,Champions
14709,14,25,8886.33,4,5,5,545,Champions
14710,13,13,1899.79,4,4,5,544,Champions
14711,9,11,2839.62,4,4,5,544,Champions
14712,28,4,1328.0700000000002,2,4,4,424,New
14713,8,21,5115.36,4,5,5,545,Champions
14714,23,4,906.24,2,3,4,423,New
14715,24,8,1809.55,3,4,4,434,Champions
14716,42,3,543.28,2,2,4,422,New
14717,732,1,81.3,1,1,1,111,Lost
14718,409,1,226.42,1,1,1,111,Lost
14719,1,5,1581.84,3,4,5,534,Champions
14720,5,3,663.81,2,3,5,523,New
14721,378,1,109.07,1,1,2,211,Lost
14722,146,3,489.52,2,2,3,322,Regular
14723,9,11,1801.3600000000001,4,4,5,544,Champions
14724,589,1,341.9,1,2,1,112,Lost
14725,24,4,1246.86,2,4,4,424,New
14726,654,1,116.5,1,1,1,111,Lost
14727,273,3,461.03,2,2,2,222,Lost
14728,412,1,190.58,1,1,1,111,Lost
14729,373,3,586.24,2,2,2,222,Lost
14730,0,8,1897.57,3,4,5,534,Champions
14731,46,3,380.02,2,2,4,422,New
14732,7,19,5517.07,4,5,5,545,Champions
14733,15,15,14335.15,4,5,5,545,Champions
14734,425,4,1056.42,2,3,1,123,Regular
14735,3,55,12225.16,4,5,5,545,Champions
14736,484,2,374.05,1,2,1,112,Lost
14737,3,4,3554.17,2,5,5,525,New
14738,42,9,1821.9,4,4,4,444,Champions
14739,3,25,11573.62,4,5,5,545,Champions
14740,196,11,4161.06,4,5,2,245,At Risk
14741,11,7,1713.09,3,4,5,534,Champions
14742,434,1,579.85,1,2,1,112,Lost
14743,592,1,50.48,1,1,1,111,Lost
14744,15,14,3660.08,4,5,5,545,Champions
14745,112,12,2551.41,4,4,3,344,Regular
14746,405,4,593.5,2,2,2,222,Lost
14747,248,1,328.2,1,2,2,212,Lost
14748,28,10,2681.9,4,4,4,444,Champions
14749,479,1,310.15,1,2,1,112,Lost
14750,735,1,112.03,1,1,1,111,Lost
14751,683,2,126.45,1,1,1,111,Lost
14752,43,1,389.64,1,2,4,412,New
14753,86,2,869.51,1,3,3,313,Regular
14754,44,6,1547.93,3,4,4,434,Champions
14755,9,25,9972.550000000001,4,5,5,545,Champions
14756,14,3,2603.76,2,4,5,524,New
14757,74,1,420.5,1,2,3,312,Regular
14758,144,7,2864.97,3,4,3,334,Regular
14759,4,3,1625.97,2,4,5,524,New
14760,296,1,89.2,1,1,2,211,Lost
14761,58,3,447.92,2,2,4,422,New
14762,263,2,417.57,1,2,2,212,Lost
14764,46,1,278.3,1,1,4,411,New
14765,28,3,254.11,2,1,4,421,New
14766,7,11,6375.7300000000005,4,5,5,545,Champions
14767,473,1,382.81,1,2,1,112,Lost
14768,16,2,192.60000000000002,1,1,5,511,New
14769,2,17,15512.46,4,5,5,545,Champions
14770,231,8,3637.64,3,5,2,235,At Risk
14771,620,2,594.62,1,2,1,112,Lost
14772,111,1,139.26,1,1,3,311,Regular
14773,592,1,140.55,1,1,1,111,Lost
14774,528,1,241.45,1,1,1,111,Lost
14775,57,3,1011.9,2,3,4,423,New
14776,50,15,3708.3,4,5,4,445,Champions
14777,403,1,307.56,1,2,2,212,Lost
14778,126,2,730.86,1,3,3,313,Regular
14779,280,3,386.15,2,2,2,222,Lost
14780,54,2,447.68,1,2,4,412,New
14782,319,1,200.10000000000002,1,1,2,211,Lost
14783,658,1,307.3,1,2,1,112,Lost
14784,25,3,449.93,2,2,4,422,New
14785,9,2,77.4,1,1,5,511,New
14786,549,1,90.96,1,1,1,111,Lost
14787,470,1,110.65,1,1,1,111,Lost
14788,6,3,1156.32,2,3,5,523,New
14789,28,1,197.64,1,1,4,411,New
14790,16,10,2526.62,4,4,5,544,Champions
14791,606,1,303.63,1,2,1,112,Lost
14792,63,1,6.2,1,1,3,311,Regular
14793,20,2,625.9,1,3,4,413,New
14794,2,10,1953.9,4,4,5,544,Champions
14795,165,1,131.45000000000002,1,1,3,311,Regular
14796,0,27,10167.77,4,5,5,545,Champions
14797,506,1,300.31,1,2,1,112,Lost
14798,52,8,724.31,3,3,4,433,Regular
14799,50,2,338.15,1,2,4,412,New
14800,47,17,7180.08,4,5,4,445,Champions
14801,60,1,189.34,1,1,3,311,Regular
14803,161,3,845.55,2,3,3,323,Regular
14804,8,1,353.27,1,2,5,512,New
14805,14,7,1082.55,3,3,5,533,Regular
14806,74,2,303.43,1,2,3,312,Regular
14807,390,2,504.14,1,2,2,212,Lost
14808,39,8,2718.6,3,4,4,434,Champions
14809,620,2,686.76,1,3,1,113,Regular
14810,40,13,2354.03,4,4,4,444,Champions
14811,386,1,170.5,1,1,2,211,Lost
14812,598,1,178.85,1,1,1,111,Lost
14813,369,4,888.91,2,3,2,223,Regular
14814,580,1,152.96,1,1,1,111,Lost
14815,36,2,778.5,1,3,4,413,New
14816,196,1,271.85,1,1,2,211,Lost
14817,199,7,3609.86,3,5,2,235,At Risk
14818,73,6,1153.56,3,3,3,333,Regular
14819,63,4,456.41,2,2,3,322,Regular
14820,20,9,1274.76,4,4,4,444,Champions
14821,366,7,1230.15,3,4,2,234,At Risk
14822,484,1,157.70000000000002,1,1,1,111,Lost
14823,179,3,321.43,2,2,3,322,Regular
14824,9,10,4022.9100000000003,4,5,5,545,Champions
14825,3,24,4735.08,4,5,5,545,Champions
14826,581,2,385.2,1,2,1,112,Lost
14828,196,13,9839.460000000001,4,5,2,245,At Risk
14829,28,7,1455.8700000000001,3,4,4,434,Champions
14830,52,1,188.03,1,1,4,411,New
14831,679,3,1676.57,2,4,1,124,Regular
14833,498,1,94.8,1,1,1,111,Lost
14834,17,7,2206.16,3,4,5,534,Champions
14835,528,2,297.0,1,2,1,112,Lost
14836,9,3,102.44999999999999,2,1,5,521,New
14837,89,9,3460.32,4,5,3,345,Regular
14838,422,2,769.9200000000001,1,3,1,113,Regular
14839,417,3,915.28,2,3,1,123,Regular
14840,267,2,362.71,1,2,2,212,Lost
14841,52,14,7163.0,4,5,4,445,Champions
14842,43,4,2824.69,2,4,4,424,New
14843,436,1,211.79999999999998,1,1,1,111,Lost
14844,63,10,6702.43,4,5,3,345,Regular
14845,599,1,150.0,1,1,1,111,Lost
14846,426,1,437.4,1,2,1,112,Lost
14847,148,3,1348.95,2,4,3,324,Regular
14848,404,1,310.56,1,2,2,212,Lost
14849,21,43,15407.61,4,5,4,445,Champions
14850,311,7,1770.96,3,4,2,234,At Risk
14851,22,3,829.4100000000001,2,3,4,423,New
14852,57,18,6132.43,4,5,4,445,Champions
14853,23,5,1376.87,3,4,4,434,Champions
14854,77,11,4303.06,4,5,3,345,Regular
14855,118,7,6520.3,3,5,3,335,Regular
14856,35,3,1290.53,2,4,4,424,New
14857,59,7,3651.85,3,5,3,335,Regular
14858,505,1,180.75,1,1,1,111,Lost
14859,12,5,1705.64,3,4,5,534,Champions
14860,18,1,170.32,1,1,5,511,New
14861,51,10,1380.73,4,4,4,444,Champions
14862,25,2,841.1999999999999,1,3,4,413,New
14863,28,1,266.76,1,1,4,411,New
14865,6,4,92.52000000000001,2,1,5,521,New
14866,10,17,20700.04,4,5,5,545,Champions
14867,185,16,2952.06,4,5,3,345,Regular
14868,2,12,4184.01,4,5,5,545,Champions
14869,8,6,2778.14,3,4,5,534,Champions
14870,261,6,1838.95,3,4,2,234,At Risk
14871,2,9,1228.17,4,4,5,544,Champions
14872,483,3,816.6,2,3,1,123,Regular
14873,209,2,854.13,1,3,2,213,Regular
14874,534,1,116.18,1,1,1,111,Lost
14875,107,3,2862.4,2,4,3,324,Regular
14876,520,2,256.7,1,1,1,111,Lost
14877,417,2,425.85,1,2,1,112,Lost
14878,12,25,4076.5,4,5,5,545,Champions
14879,684,1,185.06,1,1,1,111,Lost
14880,76,3,690.59,2,3,3,323,Regular
14881,19,1,255.4,1,1,4,411,New
14882,26,14,3546.65,4,5,4,445,Champions
14883,18,6,761.59,3,3,5,533,Regular
14884,668,1,120.6,1,1,1,111,Lost
14885,131,3,1598.12,2,4,3,324,Regular
14886,252,1,364.8,1,2,2,212,Lost
14887,78,1,1862.0,1,4,3,314,Regular
14888,206,1,369.2,1,2,2,212,Lost
14889,335,1,135.9,1,1,2,211,Lost
14890,253,3,817.25,2,3,2,223,Regular
14891,147,4,1106.73,2,3,3,323,Regular
14892,690,1,202.35000000000002,1,1,1,111,Lost
14893,9,3,1809.6100000000001,2,4,5,524,New
14894,84,3,1492.81,2,4,3,324,Regular
14895,7,38,25119.54,4,5,5,545,Champions
14896,204,8,1826.0,3,4,2,234,At Risk
14897,7,8,3140.54,3,5,5,535,Champions
14898,22,14,3365.95,4,5,4,445,Champions
14899,394,1,1331.38,1,4,2,214,Regular
14900,521,1,13.919999999999998,1,1,1,111,Lost
14901,10,12,1919.0,4,4,5,544,Champions
14902,25,3,1035.6200000000001,2,3,4,423,New
14903,20,5,2795.33,3,4,4,434,Champions
14904,1,4,1630.49,2,4,5,524,New
14905,157,8,1971.39,3,4,3,334,Regular
14907,2,16,5547.72,4,5,5,545,Champions
14908,73,2,381.9,1,2,3,312,Regular
14909,436,3,1404.68,2,4,1,124,Regular
14910,2,4,434.35,2,2,5,522,New
14911,0,373,272252.79,4,5,5,545,Champions
14912,16,5,1849.58,3,4,5,534,Champions
14913,35,8,4073.13,3,5,4,435,Champions
14915,90,11,1811.25,4,4,3,344,Regular
14916,70,8,3042.95,3,5,3,335,Regular
14917,596,2,1123.75,1,3,1,113,Regular
14918,115,9,5955.81,4,5,3,345,Regular
14919,538,1,359.35,1,2,1,112,Lost
14920,212,3,1607.17,2,4,2,224,Regular
14921,29,2,1316.07,1,4,4,414,New
14922,393,2,843.74,1,3,2,213,Regular
14923,50,1,749.1,1,3,4,413,New
14924,245,3,931.01,2,3,2,223,Regular
14926,381,2,359.4,1,2,2,212,Lost
14927,396,1,308.2,1,2,2,212,Lost
14928,627,1,223.91000000000003,1,1,1,111,Lost
14929,31,2,836.69,1,3,4,413,New
14930,108,6,5236.7300000000005,3,5,3,335,Regular
14931,4,4,864.6800000000001,2,3,5,523,New
14932,365,2,566.13,1,2,2,212,Lost
14933,443,4,1770.0,2,4,1,124,Regular
14934,81,5,3403.5,3,5,3,335,Regular
14935,296,2,2849.83,1,4,2,214,Regular
14936,33,12,12410.81,4,5,4,445,Champions
14937,56,3,1621.88,2,4,4,424,New
14938,561,2,2322.43,1,4,1,114,Regular
14940,417,2,531.49,1,2,1,112,Lost
14941,578,1,182.1,1,1,1,111,Lost
14942,401,4,746.56,2,3,2,223,Regular
14943,662,1,107.62,1,1,1,111,Lost
14944,29,19,9684.67,4,5,4,445,Champions
14945,413,1,179.4,1,1,1,111,Lost
14946,13,1,100.9,1,1,5,511,New
14947,71,6,1049.79,3,3,3,333,Regular
14948,22,6,1101.97,3,3,4,433,Regular
14949,468,4,515.0,2,2,1,122,Lost
14950,18,1,371.2,1,2,5,512,New
14951,78,1,311.69,1,2,3,312,Regular
14952,59,32,17629.35,4,5,3,345,Regular
14953,24,4,968.82,2,3,4,423,New
14954,11,2,462.12,1,2,5,512,New
14955,732,1,163.77,1,1,1,111,Lost
14956,420,1,1325.0,1,4,1,114,Regular
14957,252,2,261.69,1,1,2,211,Lost
14958,146,6,941.99,3,3,3,333,Regular
14959,63,4,695.42,2,3,3,323,Regular
14960,7,2,221.27,1,1,5,511,New
14961,10,22,16410.15,4,5,5,545,Champions
14962,270,4,366.91,2,2,2,222,Lost
14963,9,12,3123.57,4,5,5,545,Champions
14964,246,1,206.21,1,1,2,211,Lost
14965,95,2,596.09,1,2,3,312,Regular
14966,14,6,1064.26,3,3,5,533,Regular
14967,49,6,1982.6100000000001,3,4,4,434,Champions
14968,29,2,497.49,1,2,4,412,New
14969,703,1,906.23,1,3,1,113,Regular
14970,67,12,4919.35,4,5,3,345,Regular
14971,34,3,1097.98,2,3,4,423,New
14972,127,2,145.07,1,1,3,311,Regular
14973,106,3,1314.45,2,4,3,324,Regular
14974,36,1,89.94,1,1,4,411,New
14975,56,2,472.39,1,2,4,412,New
14976,56,6,774.86,3,3,4,433,Regular
14977,725,1,31.929999999999996,1,1,1,111,Lost
14978,71,10,3112.19,4,5,3,345,Regular
14979,734,1,429.66,1,2,1,112,Lost
14980,736,1,150.68,1,1,1,111,Lost
14981,245,2,372.92,1,2,2,212,Lost
14982,571,1,234.88,1,1,1,111,Lost
14983,688,1,183.20000000000002,1,1,1,111,Lost
14984,18,6,1260.51,3,4,5,534,Champions
14985,197,2,292.01,1,2,2,212,Lost
14986,375,2,563.1,1,2,2,212,Lost
14987,15,8,1550.6499999999999,3,4,5,534,Champions
14988,211,7,2038.65,3,4,2,234,At Risk
14989,661,1,342.4,1,2,1,112,Lost
14990,611,2,304.17,1,2,1,112,Lost
14991,429,1,314.67,1,2,1,112,Lost
14992,441,1,210.5,1,1,1,111,Lost
14993,563,1,36.13,1,1,1,111,Lost
14994,381,5,942.77,3,3,2,233,At Risk
14995,38,2,231.98000000000002,1,1,4,411,New
14996,480,2,442.28999999999996,1,2,1,112,Lost
14997,45,4,776.5999999999999,2,3,4,423,New
14998,169,4,753.18,2,3,3,323,Regular
14999,592,1,129.48000000000002,1,1,1,111,Lost
15000,47,1,490.52,1,2,4,412,New
15001,393,2,197.10999999999999,1,1,2,211,Lost
15002,115,9,4138.08,4,5,3,345,Regular
15003,472,6,1027.03,3,3,1,133,At Risk
15004,146,1,1220.38,1,4,3,314,Regular
15005,15,56,13752.58,4,5,5,545,Champions
15006,50,2,752.83,1,3,4,413,New
15007,158,1,156.91,1,1,3,311,Regular
15008,479,2,360.0,1,2,1,112,Lost
15009,11,3,1259.43,2,4,5,524,New
15010,35,1,308.94,1,2,4,412,New
15011,395,2,416.6,1,2,2,212,Lost
15012,53,3,646.26,2,3,4,423,New
15013,487,10,1610.82,4,4,1,144,At Risk
15014,42,2,257.67,1,1,4,411,New
15015,500,13,2344.47,4,4,1,144,At Risk
